"kclust","Age","Overall","Potential","Wage","InternationalReputation","JerseyNumber","Height","Weight","ST","CF","W","CAM","CM","OM","CDM","WB","CB","FB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle"
"2135",5,26,62,62,1,1,26,70,165,47,48,51,49,53,54,60,61,61,61,59,28,44,60,28,45,30,31,57,60,62,70,52,65,64,26,69,70,80,25,64,61,49,34,30,52,58,62,58
"2136",5,23,62,70,1,1,5,76,190,41,40,40,41,45,42,55,54,60,56,25,21,61,59,22,32,27,29,34,60,60,58,54,52,52,37,67,63,70,17,52,58,21,31,34,54,60,62,65
"2137",5,30,62,62,3,1,20,74,176,43,39,40,40,44,42,56,55,61,57,44,23,53,55,68,22,34,51,42,44,62,62,61,59,50,60,70,69,75,44,59,51,22,32,40,64,76,63,54
"2138",5,26,62,64,0,1,3,71,170,43,42,42,42,45,45,55,53,61,56,24,24,60,50,31,44,23,28,44,46,68,74,57,48,64,39,72,69,76,24,71,56,32,34,33,45,58,63,62
"2139",5,20,62,71,1,1,22,73,176,42,42,42,45,48,45,57,53,61,56,26,21,60,52,22,43,28,27,49,51,59,63,60,56,57,36,70,61,70,23,65,58,26,47,33,48,59,64,63
"2140",5,20,62,70,1,1,28,72,170,48,48,48,51,56,50,61,57,61,59,46,29,62,61,39,32,35,29,62,60,60,61,70,63,71,59,74,65,67,58,62,63,25,58,45,55,51,64,58
"2141",5,21,62,70,1,1,33,74,170,42,39,39,39,43,41,54,54,60,57,35,27,60,48,32,29,31,27,38,43,61,58,49,55,60,51,70,66,66,31,53,55,28,30,48,45,62,69,67
"2142",5,22,62,72,1,1,36,72,172,43,42,42,41,43,44,54,56,61,59,40,25,55,45,35,38,33,29,39,44,63,81,50,55,56,49,78,60,66,31,56,57,29,33,49,45,59,71,70
"2143",5,25,62,67,1,1,5,76,181,41,38,37,38,41,39,54,51,61,54,26,26,57,52,18,26,19,24,26,53,51,51,50,56,43,42,55,55,77,23,64,62,24,27,31,56,61,61,60
"2144",5,19,62,75,1,1,4,71,174,48,48,48,50,52,50,58,56,61,57,40,34,55,60,40,53,44,39,49,54,61,52,61,52,65,52,63,60,70,41,62,60,37,45,46,44,65,63,59
"2145",5,27,62,63,1,1,4,72,154,46,45,47,46,48,48,56,56,61,58,49,33,63,56,34,41,38,41,47,47,66,66,61,58,54,37,60,59,73,35,58,59,36,39,43,52,61,63,59
"2146",5,32,62,62,1,1,35,70,157,42,42,43,42,45,46,55,57,61,59,49,22,55,45,21,41,23,26,35,51,56,57,58,58,65,36,70,71,71,21,55,62,35,39,35,57,65,65,64
"2147",5,24,62,68,2,1,6,77,174,40,38,36,39,45,39,55,50,60,53,20,13,66,54,11,35,19,23,49,45,37,52,42,58,38,48,70,59,76,25,63,55,28,35,24,50,54,62,65
"2148",5,30,62,62,3,1,6,76,168,41,37,35,38,44,39,55,50,60,53,21,21,65,54,23,21,26,23,42,44,48,45,46,49,34,39,71,74,82,20,60,60,41,35,24,46,57,61,59
"2149",5,19,62,78,4,1,39,73,176,48,49,51,49,50,52,56,58,61,58,54,29,58,56,33,58,35,29,42,57,64,61,59,50,58,49,67,61,68,31,69,59,45,41,33,55,62,62,60
"2150",5,20,62,71,3,1,4,72,172,43,40,42,41,44,44,53,55,61,57,48,25,69,50,22,44,39,25,41,42,61,69,45,44,65,45,80,65,70,45,55,58,21,33,32,51,60,65,62
"2151",5,23,62,69,1,1,3,74,196,46,42,43,41,43,45,53,54,61,56,48,32,64,51,28,39,29,31,37,49,65,73,51,46,57,55,79,64,91,37,74,54,21,27,49,48,52,59,58
"2152",5,17,62,82,6,1,50,72,174,47,47,47,48,51,49,58,55,61,56,35,30,60,58,31,51,51,31,54,59,56,56,56,62,57,51,66,49,62,25,62,60,31,41,44,57,62,63,61
"2153",5,22,62,72,1,1,22,76,179,38,35,35,36,42,39,54,51,60,54,28,20,66,53,23,28,30,24,49,37,54,57,40,55,41,32,73,64,68,19,70,57,24,27,40,44,60,64,57
"2154",5,21,62,74,2,1,14,73,181,39,35,35,34,38,37,52,51,61,54,33,27,54,34,33,31,35,29,35,38,48,60,40,45,57,48,81,64,79,28,65,61,24,31,41,47,61,68,65
"2155",5,20,62,73,1,1,3,76,181,44,42,41,43,48,44,58,54,61,56,35,32,64,59,33,39,24,23,56,55,52,43,44,54,52,42,46,60,73,29,55,60,26,25,28,42,64,63,63
"2156",5,24,62,69,1,1,6,72,170,45,44,43,43,45,44,55,54,61,56,25,35,61,44,27,42,30,25,37,46,66,63,58,57,67,42,61,65,65,40,69,65,31,39,41,47,56,66,63
"2157",5,32,62,62,2,1,6,75,183,40,37,34,38,44,37,55,48,61,51,20,23,62,52,33,28,22,37,42,45,33,41,40,56,41,43,53,57,90,22,65,58,24,39,46,52,60,61,58
"2158",5,21,62,73,1,1,27,70,154,42,41,40,41,46,43,56,55,61,57,36,23,59,55,32,35,29,32,38,48,46,53,51,58,66,47,71,68,63,28,58,62,30,37,46,58,60,66,64
"2159",5,30,62,62,1,1,17,73,179,40,36,34,34,37,34,49,47,61,51,22,19,67,29,24,23,29,26,27,39,43,54,47,54,42,38,72,51,79,25,53,60,45,34,25,55,60,66,64
"2160",5,20,62,72,1,1,28,72,161,44,48,49,50,51,51,57,57,60,58,36,22,55,53,22,58,34,32,48,58,67,65,71,58,69,24,64,58,65,22,54,63,42,46,36,63,62,64,60
"2161",5,20,62,76,1,1,26,76,176,41,40,40,41,46,44,56,54,61,56,27,19,54,55,30,41,23,25,51,50,64,63,37,53,36,33,68,63,79,23,52,59,25,28,35,46,64,64,59
"2162",5,29,62,62,1,1,22,78,194,38,34,33,34,38,34,50,47,60,50,22,23,65,42,25,31,24,29,23,37,36,34,34,53,28,35,63,63,89,23,66,54,29,33,41,52,55,65,60
"2163",5,23,62,68,1,1,24,72,154,39,37,38,37,41,40,53,53,60,55,26,19,61,45,29,40,21,29,33,42,64,63,45,53,63,34,71,67,69,16,61,62,21,31,32,48,64,62,58
"2164",5,23,62,70,2,1,18,73,159,42,42,43,44,49,46,57,56,61,58,36,23,62,58,23,45,23,21,51,51,60,62,65,53,59,35,71,74,73,26,58,57,22,36,35,52,59,64,62
"2165",5,23,62,70,1,1,26,72,165,41,38,39,38,41,40,53,51,61,54,31,26,63,43,29,38,34,25,40,44,62,60,57,41,56,39,67,62,74,27,69,60,27,27,39,45,61,65,60
"2166",5,31,62,62,3,1,25,73,192,38,34,33,34,40,35,52,48,61,51,28,20,60,45,28,28,23,27,31,44,34,31,44,55,34,36,71,58,87,16,63,60,28,27,34,45,59,62,59
"2167",5,19,62,73,2,1,19,72,176,43,40,40,39,42,42,52,54,60,56,30,29,68,48,26,45,28,33,33,39,62,59,47,47,59,44,73,76,74,29,45,54,25,32,39,54,66,62,68
"2168",5,38,62,62,2,1,3,68,159,52,51,49,50,52,47,57,52,60,52,41,51,51,54,43,56,28,40,51,62,36,31,36,66,71,75,87,33,60,67,70,62,30,38,51,63,60,65,53
"2169",5,33,62,62,1,1,2,72,165,45,45,46,47,52,48,58,56,61,57,59,23,62,65,23,41,44,42,53,56,45,41,61,50,47,48,65,61,69,38,71,58,43,41,39,57,59,62,60
"2170",5,25,62,65,2,1,25,71,170,46,44,43,44,48,45,57,54,61,56,36,35,59,50,25,40,37,31,48,41,58,46,64,63,70,50,72,73,72,32,79,69,42,38,29,60,57,56,58
"2171",5,18,62,72,1,1,37,75,168,42,40,40,40,42,41,53,52,61,55,29,21,62,40,33,33,35,33,35,52,67,54,44,51,46,42,76,53,69,30,53,60,33,37,46,48,66,66,64
"2172",5,25,62,64,2,1,22,73,165,44,42,41,42,46,44,55,52,60,54,26,29,63,48,30,39,25,27,55,42,69,67,41,51,58,45,82,69,78,27,85,57,30,37,36,57,49,59,61
"2173",5,22,62,69,1,1,4,72,165,46,45,45,45,49,47,57,56,60,57,46,33,60,51,34,42,39,36,48,54,53,47,53,59,55,43,70,71,68,37,62,57,36,38,43,68,61,63,60
"2174",5,20,62,68,1,1,15,74,198,45,47,49,49,51,51,58,57,61,59,31,23,53,55,23,54,23,30,53,56,82,84,72,53,74,40,83,64,74,22,64,62,26,49,34,59,52,63,63
"2175",5,19,62,73,2,1,29,73,165,44,42,41,42,45,43,54,50,60,53,32,29,62,52,24,41,30,24,44,45,53,51,55,55,62,57,72,50,75,21,68,54,26,42,35,52,58,63,59
"2176",5,23,62,68,1,1,24,78,209,47,42,40,41,45,42,55,53,61,55,25,36,65,55,38,36,33,26,45,48,56,59,48,53,38,56,63,65,85,30,48,58,25,26,34,53,61,61,62
"2177",5,26,62,62,2,1,16,75,198,48,46,46,47,51,48,57,55,60,56,39,37,64,54,29,42,46,54,53,51,61,56,63,50,51,51,71,83,85,53,73,56,30,44,39,42,48,62,59
"2178",5,23,62,71,1,1,16,75,172,42,40,42,40,42,43,54,54,60,57,29,25,54,42,30,43,28,31,36,44,72,75,64,54,49,35,65,70,78,23,66,64,24,30,30,56,56,63,61
"2179",5,32,62,62,3,1,5,71,143,46,45,45,46,52,49,59,56,61,57,49,36,68,58,17,44,37,25,56,56,42,41,35,54,67,40,72,76,70,34,62,60,37,42,24,65,65,60,54
"2180",5,21,62,74,3,1,15,74,185,52,50,50,49,51,52,57,57,61,58,40,39,65,57,35,49,43,37,53,58,69,70,60,55,51,50,79,72,75,33,61,56,44,33,39,50,57,60,58
"2181",5,20,62,69,1,1,23,77,192,41,41,42,43,49,47,58,56,60,58,41,17,60,56,29,38,21,28,58,46,61,66,40,57,43,33,53,67,75,21,51,60,32,43,32,56,58,65,62
"2182",5,31,62,62,3,1,4,72,185,38,34,32,33,39,35,52,49,60,52,25,19,73,35,25,27,22,24,30,35,39,32,34,67,47,38,74,81,81,18,74,53,28,35,37,55,56,60,61
"2183",5,27,62,63,1,1,6,72,172,38,36,36,36,40,39,52,52,60,55,22,18,62,49,25,33,28,26,32,27,70,61,49,56,66,30,70,71,76,23,66,65,27,31,34,50,45,67,63
"2184",5,23,62,67,3,1,30,69,176,42,43,44,44,49,48,57,55,61,55,58,27,49,55,28,63,35,37,54,43,33,33,30,54,65,26,33,58,86,27,76,57,43,35,45,50,62,65,66
"2185",5,17,62,80,4,1,32,76,170,41,38,38,38,43,40,54,52,60,54,36,20,59,48,31,34,26,34,39,47,48,51,43,57,42,49,68,62,79,28,60,60,25,30,46,44,59,63,56
"2186",5,23,62,68,1,1,3,74,176,40,37,37,38,43,40,54,50,60,53,23,21,69,50,27,40,34,32,48,37,51,60,48,52,50,43,71,66,74,23,68,58,18,34,40,45,53,65,58
"2187",5,26,62,63,2,1,30,74,163,43,36,35,35,40,38,53,51,61,54,39,22,63,31,52,19,50,55,46,33,53,56,67,54,75,66,84,74,80,20,71,62,42,35,44,65,61,63,57
"2188",5,21,62,72,1,1,14,75,172,44,42,41,42,44,43,54,53,61,56,28,29,63,45,33,40,35,34,30,42,61,53,60,58,50,46,70,65,70,28,58,61,34,45,45,51,66,62,64
"2189",5,33,62,62,1,1,6,76,205,39,33,30,32,37,31,50,42,60,46,27,22,72,48,17,20,21,25,34,41,28,26,28,41,35,51,38,30,88,23,70,54,32,26,33,41,63,66,49
"2190",5,24,62,68,1,1,25,76,192,44,43,42,44,46,43,54,49,60,51,28,26,63,54,32,49,30,31,46,52,50,46,45,53,42,34,74,34,80,24,55,58,38,36,34,53,59,62,59
"2191",5,25,62,67,3,1,6,73,176,40,39,39,40,46,41,57,53,61,55,30,26,52,54,22,34,30,28,48,44,54,44,55,58,60,40,74,62,73,26,66,62,22,36,34,43,62,62,65
"2192",5,22,62,70,2,1,23,77,187,43,39,37,38,43,40,54,51,60,53,20,23,65,52,25,37,24,25,49,39,57,62,42,49,42,60,64,63,78,21,58,63,28,27,37,43,62,62,54
"2193",5,20,62,75,6,1,34,73,172,43,40,39,40,43,41,54,51,60,54,28,25,60,47,33,35,40,37,39,41,46,54,43,59,58,47,63,59,69,30,69,59,41,32,41,51,62,63,61
"2194",2,22,62,70,1,1,6,73,157,51,52,52,53,56,55,60,61,61,61,56,34,65,62,37,57,40,37,53,58,65,63,55,59,62,65,72,74,62,30,61,59,31,58,39,52,57,62,63
"2195",5,23,62,68,1,1,4,73,172,42,42,42,42,45,45,55,56,61,58,41,25,61,49,32,41,37,29,39,52,58,64,43,54,55,44,72,61,62,25,51,63,24,39,50,46,61,66,67
"2196",5,24,62,65,1,1,22,75,194,42,41,42,41,43,43,53,52,61,54,34,28,58,32,27,49,29,32,39,47,51,59,59,51,48,23,71,69,92,24,60,59,38,37,38,55,59,64,61
"2197",5,19,62,78,1,1,29,74,154,45,45,46,47,52,49,59,58,61,59,43,29,63,64,29,47,35,35,53,57,58,53,48,54,55,45,71,66,59,20,55,64,26,42,41,47,64,62,60
"2198",5,32,62,62,2,1,4,72,187,46,42,41,42,47,44,56,54,61,56,32,32,66,58,31,24,22,27,45,50,54,51,52,57,59,35,75,74,77,31,52,58,49,25,31,48,59,64,58
"2199",5,28,62,64,1,1,17,72,174,49,48,48,48,51,51,56,57,61,58,53,28,70,49,41,50,37,29,58,54,57,71,47,56,53,58,73,64,75,32,69,55,37,48,34,50,54,56,67
"2200",5,21,62,75,2,1,36,70,161,44,47,51,47,47,52,55,62,60,62,57,24,44,49,25,59,27,33,27,58,71,78,76,62,69,27,60,59,58,22,49,66,36,32,32,55,65,69,65
"2201",5,20,62,76,3,1,42,75,192,42,39,39,38,42,41,53,52,61,55,36,31,60,46,29,39,32,32,39,42,54,52,37,49,46,49,67,55,70,23,59,60,28,30,47,42,61,68,67
"2202",5,19,62,76,2,1,21,71,154,42,40,41,41,45,44,55,55,60,57,48,21,65,57,34,38,43,32,39,45,52,52,46,51,61,42,66,60,59,29,57,57,34,32,42,47,65,67,62
"2203",5,21,62,72,1,1,28,74,165,42,39,39,39,41,41,52,52,60,55,30,24,61,43,22,35,31,26,38,35,68,68,67,56,54,54,68,56,70,25,67,61,28,35,33,53,59,63,62
"2204",5,21,62,74,2,1,41,72,168,47,46,46,46,49,48,57,56,61,58,33,28,65,58,31,42,33,25,41,58,65,64,58,58,60,42,67,66,61,22,63,59,41,32,38,56,62,63,60
"2205",5,22,62,73,1,1,21,72,192,47,46,45,46,49,47,56,55,61,56,36,35,57,52,29,45,31,30,42,45,53,49,52,60,66,44,72,68,78,30,51,55,50,45,41,55,60,65,69
"2206",2,27,62,65,2,1,15,69,154,52,52,54,54,58,57,61,63,61,63,67,30,63,62,34,44,68,52,65,63,69,73,75,63,69,66,78,76,64,47,63,58,35,54,46,50,55,62,59
"2207",5,27,62,62,2,1,6,74,168,41,37,37,39,44,41,55,53,60,55,30,22,65,57,29,26,23,19,51,36,63,55,61,60,59,44,76,67,75,23,57,58,24,30,36,52,59,62,59
"2208",5,31,62,62,3,1,5,75,165,42,41,40,41,43,41,53,51,61,53,26,23,64,50,36,36,15,13,26,43,54,60,52,61,43,30,70,59,76,26,73,58,31,44,24,48,59,62,52
"2209",5,19,62,77,1,1,24,72,172,43,42,42,42,46,44,55,55,61,58,34,21,61,51,28,34,31,28,38,55,64,60,49,59,64,44,77,63,62,28,59,62,33,31,44,54,55,67,64
"2210",5,23,62,70,1,1,31,76,187,42,39,37,37,42,39,53,50,60,52,31,27,62,42,32,35,29,34,38,45,50,36,32,54,38,48,81,64,76,28,68,53,34,29,48,53,55,67,64
"2211",5,32,62,62,2,1,4,70,168,42,39,39,39,43,42,55,54,61,56,38,22,64,56,29,24,45,22,43,45,62,58,53,74,71,45,64,54,72,19,64,53,23,26,55,47,60,59,63
"2212",5,19,62,77,6,1,77,74,176,47,47,48,47,50,50,56,56,60,58,48,24,60,55,26,45,33,35,51,50,65,66,63,56,63,44,76,65,71,33,56,54,50,39,40,46,61,65,58
"2213",2,21,62,69,1,1,27,72,152,55,55,56,55,56,58,59,61,60,61,57,50,63,59,56,56,49,43,57,59,68,72,64,56,71,47,71,73,69,31,43,58,53,53,55,53,59,63,62
"2214",5,24,62,67,1,1,15,72,161,51,50,49,50,53,51,58,57,61,58,43,34,66,59,36,42,39,33,53,48,66,59,57,55,61,53,67,68,77,37,53,65,54,53,38,47,50,65,61
"2215",5,18,62,74,1,1,40,74,154,42,39,39,39,43,41,54,52,61,55,35,25,65,48,29,35,32,27,38,49,49,54,44,54,57,43,66,59,72,24,61,59,30,29,45,44,62,64,60
"2216",5,31,62,62,1,1,19,72,170,37,35,35,35,39,37,52,49,61,52,20,17,61,41,25,35,20,23,32,43,50,55,54,59,57,28,78,52,77,13,70,61,21,27,36,54,63,60,56
"2217",5,24,62,69,3,1,24,74,176,44,45,46,45,48,49,57,58,61,59,40,23,61,47,25,56,42,36,45,52,64,65,55,61,61,37,67,78,67,23,61,62,33,33,39,55,57,64,65
"2218",5,26,62,65,2,1,5,73,154,40,36,37,35,39,39,52,52,60,55,32,21,66,47,30,30,28,28,40,38,63,69,59,42,61,43,72,72,72,24,76,59,28,18,28,42,60,61,59
"2219",2,27,62,62,1,1,15,72,165,53,54,56,53,53,56,57,61,60,61,58,42,48,54,27,63,47,28,37,61,63,68,66,62,63,50,65,67,68,40,64,59,50,43,35,50,61,62,64
"2220",5,20,62,72,2,1,37,75,190,40,37,36,36,40,37,53,51,60,54,22,26,55,50,25,23,24,21,23,52,52,56,38,57,38,39,68,53,75,18,56,64,21,27,34,38,55,64,61
"2221",5,20,62,71,5,1,28,76,172,41,37,37,36,39,38,51,50,60,53,31,29,62,35,33,37,32,28,37,35,49,55,42,55,47,42,63,57,77,21,55,58,31,33,49,47,62,67,65
"2222",2,26,62,65,2,1,2,74,174,54,53,55,53,55,57,60,61,61,61,57,37,60,55,46,61,60,42,59,58,67,68,64,60,55,57,60,78,77,42,65,59,46,44,37,57,60,60,57
"2223",5,20,62,76,1,1,29,72,172,42,38,37,37,42,39,54,51,60,54,31,31,52,52,32,30,33,29,50,30,54,56,42,48,55,55,75,59,75,34,60,56,35,27,45,45,66,67,64
"2224",5,20,62,75,2,1,30,72,185,39,35,35,34,38,37,51,51,60,54,33,29,55,33,26,32,30,31,35,39,54,48,48,49,52,45,70,62,76,21,50,54,24,29,42,45,68,70,68
"2225",5,19,62,72,1,1,47,76,209,46,44,44,44,46,46,55,54,61,56,29,26,56,47,36,44,33,39,42,44,74,78,58,51,49,51,68,74,83,48,71,54,32,36,41,43,64,61,59
"2226",5,21,62,75,1,1,45,76,194,37,33,33,33,37,35,51,48,61,51,23,22,55,42,22,26,28,22,36,31,47,65,38,51,38,33,71,49,87,18,65,59,22,32,31,42,62,63,62
"2227",5,22,62,70,1,1,19,73,176,47,48,51,49,51,54,58,60,61,61,58,26,51,55,24,57,39,20,51,50,75,69,57,59,55,46,68,68,71,27,63,58,38,45,45,50,62,65,64
"2228",5,26,62,66,3,1,19,73,176,49,48,47,49,52,48,58,55,61,57,28,46,58,54,31,38,37,35,52,48,60,61,59,60,54,43,69,74,72,36,68,56,44,52,30,48,57,66,61
"2229",5,24,62,66,2,1,4,72,154,38,37,38,38,41,39,52,49,61,52,29,22,59,45,22,34,22,27,46,49,60,61,64,42,57,33,74,37,77,16,68,56,21,34,25,42,59,65,64
"2230",5,20,62,74,1,1,31,75,172,45,42,41,41,45,42,54,52,61,55,32,29,66,49,31,41,31,27,42,44,47,67,45,53,48,60,65,55,70,35,61,58,23,41,45,55,63,65,60
"2231",2,22,62,72,3,1,23,73,163,52,56,59,58,60,61,62,64,60,63,64,32,50,66,33,62,53,41,61,64,73,74,67,62,72,45,74,69,63,36,57,63,55,56,33,62,60,62,59
"2232",5,20,61,76,5,1,28,72,159,40,40,41,43,49,45,57,54,59,55,36,22,57,59,21,40,26,20,64,44,62,65,44,51,46,35,69,60,69,25,67,57,22,42,24,52,62,60,57
"2233",5,18,61,74,3,1,50,75,174,46,44,43,45,50,46,57,53,60,55,30,23,60,57,34,42,42,32,58,54,50,68,50,51,50,60,70,65,75,30,64,58,33,37,45,53,58,60,56
"2234",5,20,61,69,3,1,20,77,216,39,35,34,34,37,35,49,48,60,52,28,26,58,36,30,32,31,33,29,35,52,49,48,53,32,39,55,53,92,25,53,56,24,28,45,48,58,64,68
"2235",5,24,61,66,1,1,20,69,163,41,40,40,40,44,43,55,55,59,57,30,20,51,53,31,36,22,29,44,43,68,75,41,55,72,42,71,74,70,30,62,59,25,25,39,46,60,63,59
"2236",5,29,61,61,3,1,12,73,170,50,50,53,51,53,54,57,60,59,60,58,35,55,55,22,51,45,40,50,55,68,64,70,59,57,43,66,75,68,39,60,57,51,43,41,52,64,58,58
"2237",5,20,61,72,5,1,5,75,170,37,35,35,37,42,38,54,50,60,52,22,17,57,48,21,26,27,22,47,40,53,55,51,50,63,34,70,63,71,16,76,59,30,35,24,49,62,61,59
"2238",5,21,61,70,1,1,36,74,176,39,37,36,40,45,39,54,49,60,52,26,18,66,53,21,31,24,23,46,44,47,52,52,51,48,42,63,57,77,20,65,53,20,47,34,44,59,62,56
"2239",5,19,61,80,1,1,24,72,159,43,43,42,42,45,44,55,56,60,59,28,26,60,59,26,33,33,35,26,59,65,68,44,45,67,47,65,68,51,30,50,64,26,32,42,59,60,68,63
"2240",5,19,61,78,3,1,36,79,174,41,41,41,44,48,43,56,51,59,53,24,25,58,55,23,50,26,31,53,60,40,40,58,50,30,33,73,58,74,26,49,59,26,30,40,50,58,62,61
"2241",5,24,61,66,1,1,20,74,172,49,52,52,55,59,55,62,59,60,59,40,32,49,70,26,45,38,34,61,63,68,73,58,63,38,43,59,69,81,34,51,60,34,62,41,52,55,62,54
"2242",5,31,61,61,2,1,4,76,187,38,34,33,33,36,35,50,50,59,55,27,28,60,36,26,26,27,34,28,34,58,50,44,46,43,48,74,63,54,20,48,51,25,30,48,45,70,76,72
"2243",5,29,61,61,4,1,33,72,179,41,40,42,42,46,45,55,54,59,54,48,18,57,54,28,47,30,28,38,53,45,42,58,55,50,34,79,73,85,24,60,56,28,34,33,50,55,60,55
"2244",5,33,61,61,1,1,15,71,163,44,46,48,50,55,52,60,60,60,60,46,20,60,61,28,47,44,41,55,59,53,56,63,59,62,32,71,92,70,27,44,61,40,50,50,52,65,59,55
"2245",5,28,61,61,3,1,19,75,194,39,35,35,36,41,38,53,50,59,53,23,25,62,51,29,30,28,22,46,27,66,50,44,54,63,39,76,72,71,20,70,53,22,31,38,50,60,61,61
"2246",5,21,61,76,3,1,50,73,161,43,46,48,49,54,51,59,58,60,59,52,17,60,59,42,53,58,40,58,61,53,59,52,61,56,38,70,62,63,29,50,61,23,51,41,64,60,62,59
"2247",5,22,61,73,1,1,4,74,179,41,41,43,42,42,43,51,50,59,53,35,24,54,39,18,48,23,22,40,47,65,67,64,48,65,35,69,32,73,26,68,61,28,40,39,47,58,63,61
"2248",5,21,61,74,9,1,47,74,154,41,39,38,40,45,41,54,51,59,54,30,23,62,56,30,33,29,35,45,40,52,52,42,56,57,45,64,59,70,21,60,58,25,39,45,55,58,62,59
"2249",5,22,61,71,1,1,16,76,185,44,45,45,46,50,48,58,55,60,56,23,18,52,59,28,55,28,33,55,55,66,69,52,55,60,45,71,66,74,23,58,60,27,34,34,46,57,62,60
"2250",5,27,61,63,2,1,17,70,179,47,44,42,43,47,44,54,52,59,54,36,37,61,44,46,39,33,30,42,49,40,44,42,57,48,48,62,72,74,42,59,57,44,41,39,50,63,60,59
"2251",5,17,61,81,1,1,2,74,183,41,38,37,38,41,39,52,50,59,53,25,26,58,47,25,29,26,28,33,39,63,59,46,51,49,45,70,64,82,33,63,56,24,39,36,51,60,62,55
"2252",5,21,61,74,1,1,32,72,176,41,40,39,40,44,41,53,52,59,54,33,22,61,55,29,44,30,32,38,39,48,51,39,52,64,41,72,57,65,29,61,61,30,34,46,52,47,64,72
"2253",5,31,61,61,1,1,5,73,174,48,46,46,47,51,48,57,56,60,57,44,25,59,55,41,41,33,45,52,54,52,62,55,58,59,64,70,67,74,52,66,62,34,45,45,48,55,58,57
"2254",5,20,61,69,1,1,19,74,176,37,35,36,35,37,38,51,51,60,54,28,18,54,36,22,30,27,24,31,36,66,77,55,51,53,33,67,65,75,21,78,58,20,33,32,44,60,61,63
"2255",5,19,61,78,1,1,3,74,157,43,42,43,43,47,46,55,54,59,56,48,28,60,56,27,38,31,30,50,46,53,64,55,51,58,40,69,60,72,32,59,53,30,39,39,55,62,61,59
"2256",5,25,61,64,1,1,4,74,185,47,47,47,48,50,48,57,56,60,57,30,28,52,53,32,53,37,30,46,57,62,64,62,58,71,62,72,68,70,34,63,58,28,42,26,56,55,64,64
"2257",5,18,61,76,1,1,2,69,154,50,50,50,51,54,51,59,57,60,58,40,41,65,58,21,41,42,46,56,60,61,63,71,60,71,49,72,65,60,38,62,65,42,48,49,49,51,62,57
"2258",5,22,61,65,4,1,40,77,185,44,42,43,43,46,45,55,53,60,55,27,26,60,53,30,44,26,27,47,51,65,67,62,53,63,33,70,69,84,25,54,58,27,31,35,49,56,60,55
"2259",5,19,61,70,2,1,96,72,187,40,37,36,36,40,38,52,49,59,52,26,27,62,44,29,35,28,31,45,37,59,55,35,47,49,43,72,54,77,21,50,63,25,29,39,45,60,63,58
"2260",5,20,61,72,1,1,4,76,194,38,35,34,36,39,36,51,47,59,50,21,19,60,45,18,33,24,26,40,38,49,54,50,50,45,42,48,47,83,22,62,57,23,30,33,43,60,64,58
"2261",2,20,61,72,3,1,26,73,183,51,52,52,53,55,54,58,56,59,56,50,38,56,60,38,55,61,37,53,58,55,54,55,62,61,52,64,61,69,38,60,54,47,55,42,53,62,63,51
"2262",5,19,61,75,2,1,18,71,165,43,43,44,45,48,46,56,55,60,56,28,21,61,58,22,45,31,37,49,52,64,62,67,56,67,39,83,64,67,23,51,60,29,36,39,47,59,61,61
"2263",5,21,61,73,2,1,5,74,179,39,37,35,35,38,37,50,49,59,52,26,20,55,38,26,31,35,33,30,40,58,49,34,51,54,48,83,56,72,29,67,56,32,30,42,43,59,64,62
"2264",5,19,61,77,0,1,18,73,161,48,50,52,49,49,53,55,59,59,59,59,30,51,43,35,58,37,34,35,60,70,68,60,57,65,35,63,69,67,35,70,59,48,43,45,50,59,62,60
"2265",5,29,61,61,2,1,20,70,159,46,48,50,50,52,51,56,57,60,58,52,30,57,55,34,49,54,45,46,50,66,65,57,57,53,41,66,59,68,55,60,62,34,55,47,46,58,61,59
"2266",5,40,61,61,1,2,22,74,172,44,44,42,47,52,45,58,50,60,51,44,40,67,62,40,40,47,35,59,63,29,30,28,41,50,59,42,28,55,21,69,61,21,66,31,69,64,64,57
"2267",5,17,61,82,1,1,40,76,183,43,41,42,42,45,43,54,53,60,56,32,29,60,50,33,39,38,35,39,48,62,60,49,52,46,42,65,61,74,28,45,58,28,35,49,49,59,68,62
"2268",5,23,61,69,1,1,5,74,172,50,50,50,52,54,51,58,56,60,57,35,31,56,62,40,49,36,32,56,54,65,65,69,54,66,52,67,63,72,34,60,59,47,50,43,52,57,62,57
"2269",5,23,61,69,2,1,13,78,194,39,37,37,37,41,40,52,50,59,52,40,18,64,49,23,32,27,22,35,48,53,36,31,57,29,34,39,51,89,15,57,52,26,33,30,43,62,60,56
"2270",5,18,61,81,2,1,36,70,161,44,45,45,46,49,47,56,55,60,57,42,26,59,57,27,45,36,29,47,58,52,62,51,58,69,41,75,48,60,29,54,62,29,38,34,50,59,62,63
"2271",5,19,61,74,1,1,34,72,174,42,39,39,37,39,40,50,52,59,55,32,27,58,40,31,35,26,29,26,40,76,66,47,49,62,40,75,58,74,27,51,59,29,30,40,44,56,66,65
